# JMH 1.5.2 (released 215 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 1000 iterations, single-shot each
# Measurement: 1000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.anonymous_class
# Parameters: (nbPersons = 100)

# Warmup Iteration 516: 0,080 ms/op
# Warmup Iteration 517: 0,043 ms/op
# Warmup Iteration 518: 0,097 ms/op
# Warmup Iteration 519: 0,042 ms/op
# Warmup Iteration 520: 0,043 ms/op
# Warmup Iteration 521: 0,042 ms/op
# Warmup Iteration 522: 0,041 ms/op
# Warmup Iteration 523: 0,042 ms/op
# Warmup Iteration 524: 0,042 ms/op
# Warmup Iteration 525: 0,045 ms/op
# Warmup Iteration 526: 0,043 ms/op
# Warmup Iteration 527: 0,038 ms/op
# Warmup Iteration 528: 0,072 ms/op
# Warmup Iteration 529: 0,070 ms/op
# Warmup Iteration 530: 0,065 ms/op
# Warmup Iteration 531: 0,062 ms/op
# Warmup Iteration 532: 0,088 ms/op
# Warmup Iteration 533: 0,044 ms/op
# Warmup Iteration 534: 0,039 ms/op
# Warmup Iteration 535: 0,040 ms/op
# Warmup Iteration 536: 0,040 ms/op
# Warmup Iteration 537: 0,043 ms/op
# Warmup Iteration 538: 0,046 ms/op
# Warmup Iteration 539: 0,066 ms/op
# Warmup Iteration 540: 0,047 ms/op
# Warmup Iteration 541: 0,043 ms/op
# Warmup Iteration 542: 0,039 ms/op
# Warmup Iteration 543: 0,042 ms/op
# Warmup Iteration 544: 0,041 ms/op
# Warmup Iteration 545: 0,044 ms/op
# Warmup Iteration 546: 0,041 ms/op
# Warmup Iteration 547: 0,039 ms/op
# Warmup Iteration 548: 0,039 ms/op
# Warmup Iteration 549: 0,039 ms/op
# Warmup Iteration 550: 0,040 ms/op
# Warmup Iteration 551: 0,044 ms/op
# Warmup Iteration 552: 0,041 ms/op
# Warmup Iteration 553: 0,040 ms/op
# Warmup Iteration 554: 0,042 ms/op
# Warmup Iteration 555: 0,042 ms/op
# Warmup Iteration 556: 0,039 ms/op
# Warmup Iteration 557: 0,040 ms/op
# Warmup Iteration 558: 0,098 ms/op
# Warmup Iteration 559: 0,079 ms/op
# Warmup Iteration 560: 0,092 ms/op
# Warmup Iteration 561: 0,090 ms/op
# Warmup Iteration 562: 0,038 ms/op
# Warmup Iteration 563: 0,036 ms/op
# Warmup Iteration 564: 0,037 ms/op
# Warmup Iteration 565: 0,076 ms/op
# Warmup Iteration 566: 0,067 ms/op
# Warmup Iteration 567: 0,058 ms/op
# Warmup Iteration 568: 0,050 ms/op
# Warmup Iteration 569: 0,062 ms/op
