# JMH 1.5.2 (released 215 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 5000 iterations, single-shot each
# Measurement: 5000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.anonymous_class
# Parameters: (nbPersons = 6400)

# Run progress: 0,00% complete, ETA 00:01:40
# Fork: 1 of 1
Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
# Warmup Iteration 446: 2,930 ms/op
# Warmup Iteration 447: 2,779 ms/op
# Warmup Iteration 448: 2,892 ms/op
# Warmup Iteration 449: 2,766 ms/op
# Warmup Iteration 450: 2,839 ms/op
# Warmup Iteration 451: 2,766 ms/op
# Warmup Iteration 452: 2,770 ms/op
# Warmup Iteration 453: 3,025 ms/op
# Warmup Iteration 454: 5,040 ms/op
# Warmup Iteration 455: 2,653 ms/op
# Warmup Iteration 456: 2,561 ms/op
# Warmup Iteration 457: 2,904 ms/op
# Warmup Iteration 458: 2,855 ms/op
# Warmup Iteration 459: 2,536 ms/op
# Warmup Iteration 460: 2,525 ms/op
# Warmup Iteration 461: 2,530 ms/op
# Warmup Iteration 462: 3,474 ms/op
# Warmup Iteration 463: 3,787 ms/op
# Warmup Iteration 464: 3,807 ms/op
# Warmup Iteration 465: 2,813 ms/op
# Warmup Iteration 466: 2,727 ms/op
# Warmup Iteration 467: 2,561 ms/op
# Warmup Iteration 468: 2,532 ms/op
# Warmup Iteration 469: 2,516 ms/op
# Warmup Iteration 470: 2,609 ms/op
# Warmup Iteration 471: 2,540 ms/op
# Warmup Iteration 472: 2,526 ms/op
# Warmup Iteration 473: 3,763 ms/op
# Warmup Iteration 474: 3,509 ms/op
# Warmup Iteration 475: 2,848 ms/op
# Warmup Iteration 476: 2,771 ms/op
# Warmup Iteration 477: 2,768 ms/op
# Warmup Iteration 478: 2,880 ms/op
# Warmup Iteration 479: 2,778 ms/op
# Warmup Iteration 480: 2,757 ms/op
# Warmup Iteration 481: 2,766 ms/op
# Warmup Iteration 482: 3,150 ms/op
# Warmup Iteration 483: 4,564 ms/op
# Warmup Iteration 484: 2,796 ms/op
# Warmup Iteration 485: 2,934 ms/op
# Warmup Iteration 486: 2,774 ms/op
# Warmup Iteration 487: 2,740 ms/op
# Warmup Iteration 488: 2,776 ms/op
# Warmup Iteration 489: 2,765 ms/op
# Warmup Iteration 490: 2,859 ms/op
# Warmup Iteration 491: 2,783 ms/op
# Warmup Iteration 492: 4,125 ms/op
# Warmup Iteration 493: 2,804 ms/op
# Warmup Iteration 494: 2,603 ms/op
# Warmup Iteration 495: 2,855 ms/op
# Warmup Iteration 496: 2,784 ms/op
# Warmup Iteration 497: 2,795 ms/op
# Warmup Iteration 498: 2,753 ms/op
# Warmup Iteration 499: 2,811 ms/op
# Warmup Iteration 500: 2,754 ms/op
# Warmup Iteration 501: 3,322 ms/op
# Warmup Iteration 502: 4,179 ms/op
# Warmup Iteration 503: 2,807 ms/op
# Warmup Iteration 504: 3,048 ms/op
# Warmup Iteration 505: 3,172 ms/op
# Warmup Iteration 506: 3,081 ms/op
# Warmup Iteration 507: 2,957 ms/op
# Warmup Iteration 508: 2,787 ms/op
# Warmup Iteration 509: 2,761 ms/op
# Warmup Iteration 510: 3,415 ms/op
# Warmup Iteration 511: 4,164 ms/op
# Warmup Iteration 512: 3,280 ms/op
# Warmup Iteration 513: 3,342 ms/op
# Warmup Iteration 514: 2,846 ms/op
# Warmup Iteration 515: 2,772 ms/op
# Warmup Iteration 516: 2,856 ms/op
# Warmup Iteration 517: 2,759 ms/op
# Warmup Iteration 518: 3,822 ms/op
# Warmup Iteration 519: 3,536 ms/op
# Warmup Iteration 520: 2,786 ms/op
# Warmup Iteration 521: 2,764 ms/op
# Warmup Iteration 522: 2,802 ms/op
# Warmup Iteration 523: 2,852 ms/op
# Warmup Iteration 524: 2,782 ms/op
# Warmup Iteration 525: 2,785 ms/op
