# JMH 1.5.2 (released 231 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 1000 iterations, single-shot each
# Measurement: 1000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.parallel_anonymous_class
# Parameters: (nbPersons = 10)

# Warmup Iteration 529: 0,010 ms/op
# Warmup Iteration 530: 0,007 ms/op
# Warmup Iteration 531: 0,006 ms/op
# Warmup Iteration 532: 0,005 ms/op
# Warmup Iteration 533: 0,006 ms/op
# Warmup Iteration 534: 0,006 ms/op
# Warmup Iteration 535: 0,011 ms/op
# Warmup Iteration 536: 0,009 ms/op
# Warmup Iteration 537: 0,007 ms/op
# Warmup Iteration 538: 0,006 ms/op
# Warmup Iteration 539: 0,010 ms/op
# Warmup Iteration 540: 0,007 ms/op
# Warmup Iteration 541: 0,007 ms/op
# Warmup Iteration 542: 0,007 ms/op
# Warmup Iteration 543: 0,006 ms/op
# Warmup Iteration 544: 0,006 ms/op
# Warmup Iteration 545: 0,007 ms/op
# Warmup Iteration 546: 0,006 ms/op
# Warmup Iteration 547: 0,007 ms/op
# Warmup Iteration 548: 0,007 ms/op
# Warmup Iteration 549: 0,009 ms/op
# Warmup Iteration 550: 0,007 ms/op
# Warmup Iteration 551: 0,007 ms/op
# Warmup Iteration 552: 0,010 ms/op
# Warmup Iteration 553: 0,011 ms/op
# Warmup Iteration 554: 0,025 ms/op
# Warmup Iteration 555: 0,011 ms/op
# Warmup Iteration 556: 0,012 ms/op
# Warmup Iteration 557: 0,009 ms/op
# Warmup Iteration 558: 0,043 ms/op
# Warmup Iteration 559: 0,017 ms/op
# Warmup Iteration 560: 0,008 ms/op
# Warmup Iteration 561: 0,007 ms/op
# Warmup Iteration 562: 0,006 ms/op
# Warmup Iteration 563: 0,006 ms/op
# Warmup Iteration 564: 0,006 ms/op
# Warmup Iteration 565: 0,005 ms/op
# Warmup Iteration 566: 0,005 ms/op
# Warmup Iteration 567: 0,006 ms/op
